Companynumber,Companyname,BestEstimateCurrentEmployees,BestEstimateCurrentTurnover,BestEstimateGrowthPercentagePerYear,BestEstimateEmployeeGrowthPercentagePerYear,BestEstimateTurnoverGrowthPercentagePerYear,CompanyGrowthStage,SortableIncorporationDate,Description,URLs,Registeredpostcode,RTICs,RTICsubsectors,TotalInnovateUKFunding,TotalDealroomFundingMillionPounds,LastKnownDealroomFunding,WomenFounded
11254980,THE MULTIPLAYER GROUP LTD,358,28549368,1.769,1.769,,Large,03/14/2018 00:00:00,,themultiplayergroup.com,WC1V 6JS,"Digital Creative Industries, Gaming, Software Development","Digital Creative Industries: Gaming, Gaming: Game Development Studios, Software Development: Games Development",,0,2023-12-01,0
07431687,CLOUD9 INSIGHT LTD,52,1895766,0.237,0.237,,Medium,11/08/2010 00:00:00,Cloud9 insight is a microsoft gold partner helping smes accelerate digital transformation and increase productivity through dynamics 365,cloud9insight.com,SW19 1RD,Agency Market,Agency Market: Customer Relationship Management,,0,,1
03050693,BIG WAVE PRODUCTIONS LIMITED,25,2298445,0.291,0.291,,Small,04/27/1995 00:00:00,,bigwavetv.com,BN1 1UT,Digital Creative Industries,Digital Creative Industries: Film/TV,,0,,1
09215025,BUSINESS DIRECT ONLINE LIMITED,26,1949640,0.234,0.234,,Small,09/11/2014 00:00:00,We provide a variety of websites and domain names for all online businesses. contact easy domains today your local internet marketing company.,easydomains.uk,PR4 2EF,Agency Market,Agency Market: Performance Marketing,,0,,0
07574403,MAPMATIC LIMITED,45,6752010,0.372,0.372,,Small,03/22/2011 00:00:00,"Mapmatic based in derby is committed to the provision of a range of professional measurement, land surveying and land engineering services.",mapmatic.com,DE1 3QB,"Geospatial Economy, Design and Modelling Technologies","Geospatial Economy: Data Processing and Visualisation, Geospatial Economy: Data Capture, Design and Modelling Technologies: 3D Modelling and Scanning",,0,,0
04519389,TSP FULFILMENT LTD,92,11646831,0.311,0.311,,Medium,08/27/2002 00:00:00,The storage place offer professional ecommerce order fulfilment services in the uk. visit our website for more information.,thestorageplace.co.uk,NE10 0EY,"Agency Market, E-Commerce","Agency Market: E-commerce platforms, E-Commerce: Tracking",,0.4,2023-04-01,0
10535827,SEEN CONNECTS LIMITED,118,5569500,0.622,0.622,,Medium,12/21/2016 00:00:00,"We are the innovative marketing agency. we do influencer marketing differently, because we’re passionate about the power of personality. by celebrating creative freedom our influencers deliver authentic, bespoke content that inspires consumers and drives impact for brands.",seenconnects.com,EC2A 4HJ,Agency Market,Agency Market: Creative,,0,,0
07514654,CHRISTIANS ENVIRONMENTAL LIMITED,20,801069,0.204,0.204,,Small,02/02/2011 00:00:00,,christiansltd.com,M25 0JW,"Geospatial Economy, Design and Modelling Technologies","Geospatial Economy: Data Capture, Design and Modelling Technologies: 3D Modelling and Scanning",,0,,0
05851785,BIG GAMES MACHINE LTD,35,1258168,0.385,0.385,,Small,06/20/2006 00:00:00,"Big ideas machine has a new name and a new focus as big games machine – a specialist pr agency for the global games industry, covering both b2b and consumer",biggamesmachine.com,N1 7SR,Agency Market,Agency Market: Public Relations,,0,,0
08754407,KAIZEN SEARCH MARKETING LTD,82,3901231,0.283,0.283,,Medium,10/30/2013 00:00:00,Kaizen is a growth marketing agency based in london that specialises in helping brands use digital pr and seo to improve their visibility.,kaizen.co.uk,EC2A 3EJ,Agency Market,"Agency Market: Performance Marketing, Agency Market: Public Relations",,0,,0
06989121,SOLD OUT SALES & MARKETING LIMITED,36,33654855,0.1395,0.162,0.117,Medium,08/12/2009 00:00:00,"Our games pitch we are all over social twitter discord youtube tiktok linkedin latest games silt shadows of doubt core keeper gestalt mechwarrior 5: mercenaries keywe imp of the sun previous next latest games silt shadows of doubt core keeper gestalt mechwarrior 5: mercenaries keywe imp of the sun previous next latest news see all … continue reading ""home""",fireshinegames.co.uk,EC4Y 8EN,Gaming,Gaming: Publishers,,0,2019-11-01,0
03730675,ENSCO 1523 LIMITED,23,3462980,0.216,0.209,0.223,Small,03/08/1999 00:00:00,,evs.com,RG40 3GA,Media and Publishing,Media and Publishing: Broadcasting Services,,0,,0
08717578,TIN MAN COMMUNICATIONS LIMITED,71,2737948,0.23,0.23,,Medium,10/03/2013 00:00:00,“pound for pound the most creative pr agency across emea” holmes report global creative index,tinmancomms.com,EC1N 8UW,Agency Market,"Agency Market: Creative, Agency Market: Public Relations",,0,,1
09511847,DIALECT LIMITED,85,2581588,0.311,0.311,,Medium,03/26/2015 00:00:00,,dialectinc.com,BA1 1EN,Immersive Technologies,Immersive Technologies: Metaverse,,0,,0
08296573,FINN PARTNERS HOLDINGS LIMITED,260,36510441,0.3045,0.268,0.341,Large,11/16/2012 00:00:00,"In 2018, finn partners acquired mfa, a new york-based pr and integrated marketing communication agency with expertise in wellness, travel & hospitality, lifestyle brands, sports and social responsibility.",finnpartners.com,EC2M 1RX,Digital Creative Industries,Digital Creative Industries: Advertising,,0,,0
SC373186,TAMACRE LIMITED,22,1645293,0.297,0.297,,Small,02/17/2010 00:00:00,At digital footprints we have been building brands since 2010. let us help you make your mark online and find your digital voice.,digital-footprints.co.uk,G2 6AY,Agency Market,Agency Market: User Experience,,0,,0
08005765,CLOUD FULFILMENT LIMITED,40,5076531,0.592,0.592,,Small,03/26/2012 00:00:00,Scalable and affordable e-commerce fulfilment services for high growth businesses,cloudfulfilment.co.uk,PO13 0FW,"Agency Market, E-Commerce","Agency Market: E-commerce platforms, E-Commerce: Tracking, E-Commerce: Inventory",,0,,0
01705100,STAR GROUP LIVE LIMITED,178,46234050,1.029,1.234,0.824,Large,03/09/1983 00:00:00,"From world tours, brand activations and record-breaking feats of engineering to complex turnkey solutions for major sporting, entertainment and cultural events, star live makes it happen.",stargrouplive.com,MK44 2DF,Agency Market,Agency Market: Creative,,0,,0
07113176,MERGE GAMES LTD,36,564600,0.282,0.282,,Small,12/29/2009 00:00:00,Merge games is an independent video game publisher and distributor,mergegames.com,PE27 5JL,"Digital Creative Industries, Gaming, Software Development","Digital Creative Industries: Gaming, Gaming: Publishers, Gaming: Game Development Studios, Software Development: Games Development",,0,2021-05-01,0
11198909,PRECISE.TV HOLDINGS LIMITED,65,12907746,0.731,0.731,,Medium,02/12/2018 00:00:00,"Precise.tv helps you deliver brand safe, targeted youtube advertising campaigns complete with actionable data analytics to drive performance for your brand.",precise.tv,W1W 6XB,"Agency Market, AdTech","Agency Market: Creative, AdTech: Data Management and Analysis, AdTech: Programmatic Platforms",,0,,0
10657177,MINORO LTD.,80,3761881,0.957,0.957,,Medium,03/07/2017 00:00:00,,kleene.ai,EC1V 3QN,"Cloud Computing, Data Infrastructure, AdTech","Cloud Computing: Platform as a Service (PaaS) & Platform Management, Cloud Computing: SaaS (Software as a Service), Data Infrastructure: Data Infrastructure Services, Data Infrastructure: Data Storage, AdTech: Data Management and Analysis",,12,2021-11-01,0
09194543,VINE FX LTD,46,1221344,0.358,0.358,,Small,08/29/2014 00:00:00,Vine fx - creating visual effects for film and television @vinefx,vinefx.com,CB9 0EP,Digital Creative Industries,Digital Creative Industries: Film/TV,,0,,1
11455813,RISE FX GB LTD.,64,2546527,1.141,1.141,,Medium,07/09/2018 00:00:00,"Rise | visual effects studios is one of the biggest design studios for vfx in central europe with offices in berlin, cologne, munich and stuttgart.",risefx.com,EC4A 1JP,Digital Creative Industries,Digital Creative Industries: Film/TV,,0,,0
04614845,ES MEDIA GROUP LIMITED,415,86563727,0.3175,0.444,0.191,Large,12/11/2002 00:00:00,"Es broadcast provides end to end solutions to the professional broadcast industry, from broadcast equipment sales and equipment hire to systems integration.",www.esbroadcast.com,WD18 8RH,"Telecommunications, Media and Publishing","Telecommunications: Broadcasting, Media and Publishing: Broadcasting Services",,0,,0
09039982,NUTCRACKER AGENCIES LTD,19,1431271,0.189,0.189,,Small,05/14/2014 00:00:00,"Discover nutcracker, an award-winning creative b2b marketing agency based in london. experts in helping businesses achieve growth and tech startups scale to new heights.",nutcrackeragency.com,SM2 5DA,"Digital Creative Industries, Business Support Services","Digital Creative Industries: Advertising, Business Support Services: Office Support Services",,0,,1
01997219,REACH PRINTING SERVICES (WEST FERRY) LIMITED,692,2508875,0.28900000000000003,0.873,-0.295,Large,03/07/1986 00:00:00,Home for reach,reachplc.com,E14 5AP,Media and Publishing,Media and Publishing: Publishing Services,,0,,0
07489192,RIPSTONE LTD.,69,1089117,0.284,0.284,,Medium,01/11/2011 00:00:00,"We're at the leading-edge of game development, pushing the envelope creatively and technically with every game we make.",ripstone.com,L7 7DN,"Immersive Technologies, Digital Creative Industries, Gaming, Software Development","Immersive Technologies: Gaming, Digital Creative Industries: Gaming, Gaming: Game Development Studios, Software Development: Games Development",,0.65,2011-12-01,0
09726409,PRECISE.TV LIMITED,29,1304853,0.242,0.242,,Small,08/11/2015 00:00:00,"Precise.tv helps you deliver brand safe, targeted youtube advertising campaigns complete with actionable data analytics to drive performance for your brand.",precise.tv,W1W 6XB,"Agency Market, AdTech","Agency Market: Creative, AdTech: Data Management and Analysis, AdTech: Programmatic Platforms",,0,,0
09941257,PFS GLOBAL LIMITED,48,2445538,0.74,0.74,,Small,01/07/2016 00:00:00,"Pfs global supply and install a range of protective, solar, decorative and privacy window films. take a look at casper privacy and switchable smart films.",pfs.global,WF4 5FH,Digital Creative Industries,Digital Creative Industries: Film/TV,,0,2021-06-01,0
02701507,FINN PARTNERS LIMITED,154,19288382,0.3375,0.304,0.371,Medium,03/30/1992 00:00:00,"In 2018, finn partners acquired mfa, a new york-based pr and integrated marketing communication agency with expertise in wellness, travel & hospitality, lifestyle brands, sports and social responsibility.",finnpartners.com,EC2M 1RX,"Digital Creative Industries, Agency Market","Digital Creative Industries: Advertising, Agency Market: Public Relations",,0,,0
05420512,SPRUNG STUDIOS LTD,131,9016891,0.321,0.321,,Medium,04/10/2005 00:00:00,Sprung studios is the world's most established and premium development partner in ux/ui design for video games. get in touch for ux/ui game design solutions!,sprungstudios.com,BN1 6SB,"Immersive Technologies, Digital Creative Industries, Gaming, Software Development","Immersive Technologies: Media, Digital Creative Industries: Gaming, Gaming: Media, Gaming: Game Development Studios, Software Development: Games Development",,0,,0
06427309,KIBO COMMERCE LTD.,32,1290775,0.215,0.215,,Small,11/14/2007 00:00:00,"Kibo provides unified commerce solutions you can count on for b2c and b2b ecommerce, order management, personalization, and point of sale.",kibocommerce.com,SW6 4QP,"Agency Market, E-Commerce","Agency Market: E-commerce platforms, E-Commerce: Inventory",,0,,0
05599067,CREATIVE POD LTD,29,1134819,0.228,0.228,,Small,10/20/2005 00:00:00,"Offering truly creative solutions across a wide range of disciplines, we are a full service agency with a difference. we work with you to craft compelling, creative campaigns that deliver real, measurable results.",creativepod.uk.com,RH17 5QT,Agency Market,Agency Market: Creative,,0,,0
13097814,ES BROADCAST LIMITED,77,84497798,0.3395,0.145,0.534,Large,12/23/2020 00:00:00,"Es broadcast provides end to end solutions to the professional broadcast industry, from broadcast equipment sales and equipment hire to systems integration.",esbroadcast.com,WD18 8RH,"Telecommunications, Media and Publishing","Telecommunications: Broadcasting, Media and Publishing: Broadcasting Services",,0,,0
07756396,BROMPTON TECHNOLOGY LIMITED,78,34607309,0.509,0.509,,Medium,08/30/2011 00:00:00,Brompton technology manufactures & supplies market-leading led processors for led panels & video walls that are used globally for high profile live events & television.,bromptontech.com,W4 5QB,"Media and Publishing, Marine and Maritime","Media and Publishing: Broadcasting Services, Marine and Maritime: Autonomy & Robotics",,5.1,2022-07-01,0
11855242,STRAIGHTIN LTD,98,4621500,2.195,2.195,,Medium,03/01/2019 00:00:00,Our b2b linkedin lead generation agency will help you target potential prospects. get quality b2b sales leads with our non-automated lead generation services. call now!,straight-in.co,M3 5BQ,Digital Creative Industries,Digital Creative Industries: Advertising,,0,,0
FC035185,ENGAGE XR HOLDINGS PLC,82,4477821,0.334,0.231,0.437,Medium,03/05/2018 00:00:00,,engagevr.io,X91 AX83,"Immersive Technologies, EdTech","Immersive Technologies: Metaverse, Immersive Technologies: Virtual Reality, EdTech: Digital Learning",,0,,0
10838998,GLOBAL E-COMMERCE EXPERTS LTD,84,1382809,0.57,0.57,,Medium,06/28/2017 00:00:00,Global e-commerce experts (gee) is an international consultancy that provides a complete ecommerce management solution for those wishing to trade in europe.,globale-commerceexperts.com,SO18 2FA,Agency Market,Agency Market: E-commerce platforms,,0,,0
07593455,DIGITAL ORCHARD GROUP LTD,42,1900030,0.455,0.455,,Small,04/06/2011 00:00:00,"Offering full post production services, film and digital dailies, dit agency, video assist and workflow supervision for the film and television industry.",digitalorchardgroup.com,HP8 4AX,Digital Creative Industries,Digital Creative Industries: Film/TV,,0,,0
09589798,INFLUENCER LTD,171,24691803,0.519,0.519,,Medium,05/13/2015 00:00:00,The leading influencer marketing and branded content solution. we combine data-driven insights and creative strategy to produce meaningful relationships between brands and creators.,influencer.com,W1F 7JT,Agency Market,"Agency Market: Creative, Agency Market: Social Media",,3.2,2019-09-01,0
08233250,PENSKE MEDIA UK LIMITED,43,5720038,0.238,0.224,0.252,Small,09/28/2012 00:00:00,"Entertainment news, film reviews, awards, film festivals, box office, entertainment industry conferences",variety.com,RG1 1NB,Digital Creative Industries,Digital Creative Industries: Film/TV,,0,,0
02950954,SPORTS INTERACTIVE LIMITED,265,137085467,0.3085,0.183,0.434,Large,07/21/1994 00:00:00,Sports interactive are the world’s leading developer of football management simulations through its football manager series of games.,sigames.com,TW8 9BW,Gaming,Gaming: Game Development Studios,,0,,0
SC543593,BLAZING GRIFFIN POST PRODUCTION LIMITED,51,4718964,0.211,0.211,,Medium,08/24/2016 00:00:00,"Blazing griffin is a digital entertainment company specialising in tv and film production, post production and video game development.",blazinggriffin.com,G41 1EJ,Digital Creative Industries,Digital Creative Industries: Film/TV,,0,,0
05029372,ASENDIA UK LIMITED,473,372033293,0.23049999999999998,0.105,0.356,Large,01/29/2004 00:00:00,"Are you an e-tailer or business sending parcels or mail internationally? look how we've saved businesses money, improved reliability & customer experience",asendia.co.uk,KT13 8AL,"Agency Market, E-Commerce","Agency Market: E-commerce platforms, E-Commerce: Tracking",,0,,0
10184443,SQUASHED ROBOT FILMS LTD,29,475976,0.398,0.398,,Small,05/17/2016 00:00:00,"Squashed robot - video production company in cheltenham, gloucestershire. creative video marketing, film, tv, documentary & creative photography.",squashedrobot.co.uk,GL50 3HQ,Digital Creative Industries,Digital Creative Industries: Photography,,0,,1
09279587,ALMA STRATEGIC COMMUNICATIONS LIMITED,28,1070491,0.222,0.222,,Small,10/24/2014 00:00:00,Alma pr | financial and corporate communications consultancy,almapr.co.uk,EC4V 5EQ,Agency Market,Agency Market: Public Relations,,0,,0
09381660,LAB42 LIMITED,121,17235000,0.5355,0.362,0.709,Medium,01/09/2015 00:00:00,Lab42 is a best in class full service cross-platform game developer based in the heart of leamington spa.,lab42.games,S9 2RX,"Digital Creative Industries, Gaming","Digital Creative Industries: Gaming, Gaming: Game Development Studios",,0,,0
08045459,EDUCATION CUBED LTD,80,3787625,0.318,0.318,,Medium,04/25/2012 00:00:00,Education cubed specialise in delivering digital marketing for the education sector. find out how we can get you results.,educationcubed.com,BN2 1QB,Agency Market,Agency Market: Creative,,0,,0
09107715,AISLE 8 HOLDINGS LIMITED,37,1766219,0.202,0.202,,Small,06/30/2014 00:00:00,"Aisle 8 is a full-service, integrated and creative communications agency.",aisle8.com,NW1 5PU,Agency Market,Agency Market: Public Relations,,0,,1
11060430,FOURTH FLOOR CREATIVE LIMITED,136,11005036,0.492,0.492,,Medium,11/13/2017 00:00:00,A fast-growing uk influencer marketing agency that helps brands reach consumers by building partnerships with influential social media content creators.,fourthfloorcreative.co,BS1 4NT,Agency Market,"Agency Market: Creative, Agency Market: Social Media",,0,,0
12499552,FOURTH FLOOR GROUP LIMITED,158,11367988,3.583,3.583,,Medium,03/05/2020 00:00:00,A fast-growing uk influencer marketing agency that helps brands reach consumers by building partnerships with influential social media content creators.,fourthfloorcreative.co,BS1 4NT,Agency Market,"Agency Market: Creative, Agency Market: Social Media",,0,,0
10224658,COLLABORATE GLOBAL LTD,41,1489553,0.514,0.514,,Small,06/09/2016 00:00:00,Collaborate is a brand experience agency that believes in creativity without borders.,collaborateglobal.com,PO20 7PL,"Digital Creative Industries, Agency Market","Digital Creative Industries: Design, Agency Market: Creative",,0,,0
10712158,ACCESS MEDIA CIC,33,1270665,0.32,0.32,,Small,04/06/2017 00:00:00,"Representing diverse talent through inclusive training, recruitment and support for candidates and employers.",creativeaccess.org.uk,W12 7FQ,Agency Market,Agency Market: Creative,,0,,0
03711171,DDA PUBLIC RELATIONS LIMITED,152,21674875,0.265,0.265,,Medium,02/10/1999 00:00:00,Welcome to dda film. tv. communication,theddagroup.com,EC1V 3QJ,Digital Creative Industries,Digital Creative Industries: Film/TV,,0,,0
08451828,ANTSTREAM LIMITED,28,851122,0.216,0.216,,Small,03/19/2013 00:00:00,"Play free retro arcade games on any device. games from the 80s, 90s, and 00s. games on from the arcade, snes, genesis, game boy, amiga, and many many more in an instant.",antstream.com,EC1V 2NX,"Digital Creative Industries, Software Development","Digital Creative Industries: Gaming, Software Development: Games Development",,0,2019-07-01,0
06934131,KETCHUP MARKETING LIMITED,40,1881369,0.528,0.528,,Small,06/15/2009 00:00:00,"We're a full-service, outsourced marketing agency helping businesses evolve and grow via our industry-leading strategy and expertise.",ketchup-marketing.co.uk,NG1 1DF,"Digital Creative Industries, Business Support Services, Agency Market","Digital Creative Industries: Design, Digital Creative Industries: Advertising, Business Support Services: Office Support Services, Agency Market: Branding, Agency Market: Performance Marketing",,0,,1
11152549,HOMEWARE CREATIVE LIMITED,60,990000,2.464,2.464,,Medium,01/16/2018 00:00:00,"High quality gift products, tea towels, coasters, glass and ceramic decal for promotional, wholesale and trade.",homewarecreative.co.uk,OL1 1TD,Media and Publishing,Media and Publishing: Printing Services,,0,,0
09845992,ONEFIFTY DIGITAL LIMITED,42,1567308,0.264,0.264,,Small,10/28/2015 00:00:00,Let's be architects of what comes next. digital consultancy. data insight. social media. behaviour modelling.,onefiftyconsultancy.com,W1B 1QH,Agency Market,Agency Market: Creative,,0,,1
02817559,FBFX LIMITED,39,3427417,0.395,0.395,,Small,05/13/1993 00:00:00,Fbfx is the uk's leading supplier of special effects costume to the film and entertainment industry.,fbfx.co.uk,SW13 9LW,Digital Creative Industries,Digital Creative Industries: Film/TV,,0,,0
06905971,DISTINCTLY DIGITAL LTD,52,2481358,0.205,0.205,,Medium,05/14/2009 00:00:00,"We're a digital marketing agency based in london & hertfordshire. find out how our seo, ppc & digital pr expertise can help you grow your online visibility.",distinctly.co,HP3 0PP,Agency Market,Agency Market: Performance Marketing,,0,,0
11410514,LAYER SURVEYS LTD,42,2042421,0.455,0.455,,Small,06/12/2018 00:00:00,,layersurveys.co.uk,PR26 6TY,"Geospatial Economy, Design and Modelling Technologies","Geospatial Economy: Data Capture, Design and Modelling Technologies: Computer Aided Design",,0,,1
08013642,MARVELOUS EUROPE LIMITED,21,327722,0.266,0.266,,Small,03/30/2012 00:00:00,"We are marvelous europe, the publisher behind mandragora and a wholly-owned subsidiary of marvelous inc.",marvelousgames.com,EC1R 3DD,"Digital Creative Industries, Gaming","Digital Creative Industries: Gaming, Gaming: Publishers, Gaming: Game Development Studios",,0,,0
09747821,STOK.LY LIMITED,21,1575022,0.269,0.269,,Small,08/25/2015 00:00:00,"Multichannel ecommerce, retail epos, multi-location inventory management and sales order fulfilment for uk retailers selling in-store and online. get in touch today!",stok.ly,HR2 6FJ,"Agency Market, E-Commerce","Agency Market: E-commerce platforms, E-Commerce: Inventory",74092,0.27,2022-05-01,0
OC349151,THE UNDERDOG AGENCY LLP,45,0,0.271,0.271,,Small,10/01/2009 00:00:00,Jargon pr is a small international pr agency delivering world class public relations campaigns for business-to-business technology companies.,jargonpr.com,RG27 0NR,"Business Support Services, Agency Market","Business Support Services: Office Support Services, Agency Market: Public Relations",,0,2021-10-01,1
08733876,PANGOLIN PR LIMITED,21,792783,0.236,0.236,,Small,10/15/2013 00:00:00,2021 medium consultancy of the year. independent pr agency specialising in consumer brands.,pangolinpr.com,EC1M 4DH,Agency Market,Agency Market: Public Relations,,0,,0
10013007,SPIN BRANDS LIMITED,77,3633949,0.32,0.32,,Medium,02/18/2016 00:00:00,"Spin brands is the go-to social media agency in london, delivering impact and expertise from day one. we create scale in businesses we believe in.",spinbrands.com,SE1 1EU,Agency Market,"Agency Market: Creative, Agency Market: Social Media",,0,,0
09399976,MEDICO DIGITAL SOLUTIONS LTD,54,2559031,0.636,0.636,,Medium,01/21/2015 00:00:00,A full-service healthcare marketing agency specialising in digital marketing and medical website design for patient acquisition and hcp engagement.,medicodigital.co.uk,W1D 3QL,Digital Creative Industries,Digital Creative Industries: Advertising,,0,,0
NI640434,STELLAR ENTERTAINMENT SOFTWARE LIMITED,54,1643292,0.323,0.323,,Medium,08/25/2016 00:00:00,,stellarentertainment.software,BT1 6JH,"Digital Creative Industries, Gaming","Digital Creative Industries: Gaming, Gaming: Game Development Studios",,0,,0
08339740,SNOWDEN CONSULTING LIMITED,31,2361928,0.427,0.427,,Small,12/21/2012 00:00:00,,snowden-consulting.co.uk,PE30 3NB,Agency Market,Agency Market: Customer Relationship Management,,0,,0
08284662,IMPRESSION DIGITAL LIMITED,131,6191388,0.244,0.244,,Medium,11/07/2012 00:00:00,"Multi-award-winning digital marketing agency that helps your business scale, grow & reach new destinations. offices in london & nottingham. enquire today.",impression.co.uk,NG1 2AS,"Digital Creative Industries, Agency Market","Digital Creative Industries: Advertising, Agency Market: Performance Marketing, Agency Market: Public Relations",,0,,0
04629082,IN TOUCH GAMES LIMITED,761,104373993,0.1355,0.162,0.109,Large,01/06/2003 00:00:00,Intouch games is a leading operator & platform provider in the mobile gaming industry that offers cutting-edge igaming solutions.,intouchgames.co.uk,B3 3HN,Digital Creative Industries,Digital Creative Industries: Gaming,,0,,0
05373044,QAD ARCHITECTS LTD,17,640459,0.165,0.165,,Small,02/23/2005 00:00:00,"Co-founded in 2004 by directors paul wainwright and ian bryant, qad has endeavoured to embody their four core values",q-ad.co.uk,LS11 6AD,Digital Creative Industries,Digital Creative Industries: Architecture,,0,,0
08291535,OUTPOST VFX LIMITED,1420,100629915,1.0505,0.78,1.321,Large,11/13/2012 00:00:00,"Outpost vfx has visual effects studios in bournemouth, montreal, los angeles, london and mumbai. we work with the world's leading content producers to bring memorable stories to life for film and episodic audiences.",outpost-vfx.com,BH8 8AQ,"Digital Creative Industries, Agency Market","Digital Creative Industries: Film/TV, Agency Market: Creative",,0,2022-08-01,0
11955187,RISE AT SEVEN LIMITED,238,11257500,0.934,0.934,,Medium,04/18/2019 00:00:00,"Dadi's agency of the year. we create and develop brands that deserve to rank #1 on search. rise at seven is truly, 'the' search-first creative agency.",riseatseven.com,S1 2JE,"Digital Creative Industries, Agency Market","Digital Creative Industries: Advertising, Agency Market: Creative, Agency Market: Performance Marketing",,0,,1
09550855,TRUE TO NATURE LIMITED,50,4561351,0.286,0.286,,Small,04/20/2015 00:00:00,,truetonature.co.uk,BS6 7TF,Digital Creative Industries,Digital Creative Industries: Film/TV,,0,,0
NI620493,URBAN 3D LTD,27,751883,0.299,0.299,,Small,09/19/2013 00:00:00,"Urban3d is a creative 3d visualisation studio specialising in architectural visualisation, 3d design and property cgi for over 15 years.",urban3d.net,BT47 6HD,"Immersive Technologies, Digital Creative Industries","Immersive Technologies: Architecture & Construction, Digital Creative Industries: Advertising",,0,,1
04798223,CLICK CONSULT LIMITED,48,10607500,1.2489999999999999,-0.055,2.553,Medium,06/13/2003 00:00:00,Click consult is a multi award-winning search & digital marketing agency. our services include search engine optimisation (seo) and paid media/search (ppc).,click.co.uk,RG1 3JH,"Digital Creative Industries, Agency Market","Digital Creative Industries: Advertising, Agency Market: Performance Marketing, Agency Market: Social Media",,0,2018-10-01,0
04157120,PURPLEDOT LIMITED,41,4319200,0.424,0.424,,Small,02/09/2001 00:00:00,"Purple dot media will help you secure a customer, get your company noticed or sell a product...all through the power of video. we specialise in video production and training!",purpledot.co.uk,PL11 3JS,Media and Publishing,Media and Publishing: Video and Motion Graphics production,,0,,0
07128024,SAFE PACKAGING LTD,133,0,0.516,0.516,,Medium,01/18/2010 00:00:00,"Wholesale cardboard manufacturers : we supply cardboard tubes and cores, cardboard edge protectors, pallet stretch wrap, pallet wrapping film, cardboard edge protectors, mailing tubes, printed film, pouches & bags, laminated films, sachets, flow wraps, lidding film, shrink sleeves",safepackaginguk.com,CM16 6HR,Digital Creative Industries,Digital Creative Industries: Film/TV,,0,,0
11946079,INFINITE LAMBDA LIMITED,48,2291029,0.516,0.516,,Small,04/15/2019 00:00:00,Infinite lambda is a cloud and data engineering consultancy. we leverage cutting-edge technology on the cloud to help your organisation become data-first.,infinitelambda.com,EC4N 7AF,"Agency Market, Advanced Manufacturing","Agency Market: Analytics, Advanced Manufacturing: Data Services",,0,,0
08971343,SHARP AHEAD LTD,32,1494970,0.404,0.404,,Small,04/01/2014 00:00:00,"B2b digital marketing experts with 20+ years experience providing ppc, seo, web design, marketing automation & analytics services",sharpahead.com,FY8 5FT,"Digital Creative Industries, Agency Market","Digital Creative Industries: Advertising, Agency Market: Analytics",,0,,1
10678161,WELL PLAYED GAMES LIMITED,37,4177540,0.215,0.215,,Small,03/20/2017 00:00:00,An ambitious and experienced game development studio.,wellplayed.games,CV32 4DG,"Digital Creative Industries, Gaming, Software Development","Digital Creative Industries: Gaming, Gaming: Game Development Studios, Software Development: Games Development",,0,,0
03905265,MARPAK EXTRUSIONS LIMITED,80,37649895,0.2015,0.228,0.175,Large,01/12/2000 00:00:00,"Marpak extrusions one of europe’s leading manufacturers and suppliers of polythene packaging bespoke premium grade packaging solutions for more than 30 years we have committed ourselves to the manufacture of high-performance polythene films and packaging. view products marpak green is an environmentally-friendly polymer made from sugarcane, a 100% renewable and recyclable resource from brazil. learn […]",marpak.co.uk,BD18 3DZ,Digital Creative Industries,Digital Creative Industries: Film/TV,,0,,0
06032852,RITTMAN MEAD CONSULTING LTD.,76,3599562,0.244,0.244,,Medium,12/19/2006 00:00:00,"Rittman mead is a data and analytics company who specialise in data visualisation, predictive analytics, enterprise reporting and data engineering.",rittmanmead.com,BN1 1YR,"Artificial Intelligence, Agency Market, Advanced Manufacturing, Data Infrastructure","Artificial Intelligence: Data Analysis, Agency Market: Analytics, Advanced Manufacturing: Data Services, Data Infrastructure: Data Infrastructure Services",,0,2015-07-01,0
02893731,THE PHOTOGRAPHERS' GALLERY (ENTERPRISES) LIMITED,37,1889063,0.25,0.516,-0.016,Small,02/01/1994 00:00:00,Situated in the heart of ce,thephotographersgallery.org.uk,W1F 7LW,Digital Creative Industries,Digital Creative Industries: Photography,,0,,0
07648618,EZOIC UK LIMITED,146,10977057,0.359,0.359,,Medium,05/26/2011 00:00:00,"Increase revenue, improve ux, and grow your audience. join the 10,000+ websites using ezoic to do it all with the power of a.i. and our unparalleled service.",ezoic.com,,,,,0,,0
07852221,SNOWPLOW ANALYTICS LIMITED,318,11289423,0.635,0.635,,Large,11/18/2011 00:00:00,"Snowplow gives teams complete flexibility and control over how behavioral data is collected, structured, processed, modeled and stored.",snowplow.io,EC2A 4HH,Data Infrastructure,Data Infrastructure: Data Infrastructure Services,,43.07,2023-06-01,0
09416835,VMISTUDIO LTD,44,3077341,0.357,0.357,,Small,02/02/2015 00:00:00,"London architectural visualisation studio; architectural cgi, visualisation, property cgi, 3d flythroughs, animations, augmented reality & virtual reality",vmistudio.com,NR1 1RY,"Immersive Technologies, Digital Creative Industries","Immersive Technologies: Virtual Reality, Immersive Technologies: 360°, Immersive Technologies: Architecture & Construction, Digital Creative Industries: Film/TV",,0,,0
