Companynumber,Companyname,BestEstimateCurrentEmployees,BestEstimateCurrentTurnover,BestEstimateGrowthPercentagePerYear,BestEstimateEmployeeGrowthPercentagePerYear,BestEstimateTurnoverGrowthPercentagePerYear,CompanyGrowthStage,SortableIncorporationDate,Description,URLs,Registeredpostcode,RTICs,RTICsubsectors,TotalInnovateUKFunding,TotalDealroomFundingMillionPounds,LastKnownDealroomFunding,WomenFounded
09305666,PRIVITAR LIMITED,188,8083339,0.23399999999999999,0.247,0.221,Medium,11/11/2014 00:00:00,"Privitar empowers organizations to harness the power of data to innovate faster, while protecting the privacy of individuals.",privitar.com,CB1 2LA,"Cloud Computing, Data Intermediaries, Artificial Intelligence, Advanced Manufacturing, Data Infrastructure, AdTech","Cloud Computing: Platform as a Service (PaaS) & Platform Management, Data Intermediaries: Undefined Intermediaries, Data Intermediaries: Data Co-operatives, Data Intermediaries: PDS/PIMS, Artificial Intelligence: Enabling Platforms, Artificial Intelligence: Machine Learning, Artificial Intelligence: Data Analysis, Advanced Manufacturing: Data Services, Data Infrastructure: Data Centres, Data Infrastructure: Data Infrastructure Services, Data Infrastructure: Data Infrastructure Software, Data Infrastructure: Data Storage, AdTech: Data Management and Analysis",125000,118.21,2023-06-01,0
10344081,REECO AUTOMATION LTD,32,1621234,0.475,0.475,,Small,08/24/2016 00:00:00,"Uk cobot automation company, specialising in a range of collaborative robot integration solutions within manufacturing sectors.",reeco.co.uk,SY16 4LE,"Autonomy and Robotics, Artificial Intelligence, Advanced Manufacturing, Robotics and Autonomous systems","Autonomy and Robotics: Sensing and Perception, Autonomy and Robotics: Robotic Integration, Autonomy and Robotics: Robotic Mobility, Autonomy and Robotics: Collaboration and Integration, Artificial Intelligence: Industry 4.0 and Automation, Advanced Manufacturing: Robotics and Automation, Robotics and Autonomous systems: Integrators, Robotics and Autonomous systems: Logistics / warehousing, Robotics and Autonomous systems: Manufacturing, Robotics and Autonomous systems: Packaging",,0,,0
12058179,ADVANCED ELECTRIC MACHINES GROUP LTD,99,4936421,0.8935,0.571,1.216,Medium,06/19/2019 00:00:00,At advanced electric machines we design and build world leading electric motor technologies delivering world record performance and 100% recyclability.,advancedelectricmachines.com,NE38 8BG,"Net Zero, Advanced Materials","Net Zero: Low Emission Vehicles, Advanced Materials: Electrochemical",143584,0,,0
12626064,DYAD ARTIFICIAL INTELLIGENCE LIMITED,45,3133410,0.604,0.604,,Small,05/27/2020 00:00:00,Dyad artificial intelligence unlocks value and enhances patient care via optimisation of healthcare industry data flows and physical processes.,dyad.net,EC2A 4NE,"MedTech, Sensors","MedTech: Artificial Intelligence, Sensors: Medical",,2.92,2021-11-01,0
09315523,TRACTABLE LTD.,698,34751938,0.52,0.627,0.413,Large,11/18/2014 00:00:00,"Tap into the power of visual ai to help assess, repair and protect cars and homes.",tractable.ai,WC2H 9JQ,"Artificial Intelligence, Advanced Manufacturing, FinTech","Artificial Intelligence: Enabling Platforms, Artificial Intelligence: Machine Learning, Advanced Manufacturing: Artificial Intelligence, FinTech: Insurtech",,135.72,2023-07-01,0
11482624,MIDWAY SCIENTIFIC LIMITED,44,7387635,0.701,0.701,,Small,07/25/2018 00:00:00,"Midway is a sub-contract manufacturer who specialise in high-tech electrical, electronic & mechanical assembly.",midwaymanufacturing.co.uk,ST3 1HZ,Electronics Manufacturing,Electronics Manufacturing: Electronic components and boards,,0,,0
07350287,NIHON KOHDEN UK LIMITED,17,2288099,0.222,0.222,,Small,08/19/2010 00:00:00,This is nihon kohden europe official website.,eu.nihonkohden.com,GU3 1AF,Sensors,Sensors: Medical,,0,,0
10839674,CIRCUITHUB LIMITED,24,1864023,0.296,0.296,,Small,06/28/2017 00:00:00,Software-driven electronics manufacturing. affordable quick-turn pcba prototyping and low volume production. get a comprehensive quote in minutes!,circuithub.com,GU32 3AN,"Electronics Manufacturing, Computer Hardware, Advanced Manufacturing","Electronics Manufacturing: Electronic components and boards, Computer Hardware: Semiconductor electronics, Advanced Manufacturing: Prototyping",,0,,0
01589921,HOTTINGER BRUEL & KJAER UK LTD,348,66436707,0.309,0.326,0.292,Large,10/07/1981 00:00:00,"As a technology and market leader worldwide, hbm offers products for test and measurement including load cells, transducers, and strain gauges.",hbm.com,S60 5WG,"In-Orbit Servicing and Manufacturing, Autonomy and Robotics, Electronics Manufacturing, Sensors, Photonics","In-Orbit Servicing and Manufacturing: Refueling, In-Orbit Servicing and Manufacturing: Assembly, Autonomy and Robotics: Sensing and Perception, Electronics Manufacturing: Measuring and metrology devices, Sensors: Mobility, Sensors: Industry 4.0, Sensors: Environmental Monitoring, Sensors: Autonomous vehicles, Sensors: Image and Video Analysis, Photonics: Smart Sensors",40500,0,,0
09747274,IN-SPACE MISSIONS LIMITED,179,9728744,0.6495,1.011,0.288,Medium,08/25/2015 00:00:00,In-space missions develops new space and ‘newspace’ missions and provides consultancy and procurement support to the space industry.,in-space.co.uk,GU34 2YT,"Space Energy, In-Orbit Servicing and Manufacturing, Electronics Manufacturing, Space Economy, Robotics and Autonomous systems","Space Energy: Space Infrastructure, Space Energy: Operations Management, In-Orbit Servicing and Manufacturing: Debris, In-Orbit Servicing and Manufacturing: Servicing, In-Orbit Servicing and Manufacturing: Space Hardware, In-Orbit Servicing and Manufacturing: Space Software, In-Orbit Servicing and Manufacturing: Assembly, Electronics Manufacturing: Communications, Space Economy: Software, Space Economy: Space Ecosystem, Space Economy: Launch Services, Robotics and Autonomous systems: Mobility: Unmanned Aerial Systems / Drones, Robotics and Autonomous systems: Space",186047,0,2024-02-01,0
09939849,PROVISION VEHICLE CAMERAS LTD,56,3587006,0.493,0.493,,Medium,01/07/2016 00:00:00,"Digitize fleet management to optimize performance. onboard sensors, smart cameras, & apps to mitigate risk, manage safety & achieve sustainability goals.",cameramatics.com,DA14 5BH,"Supply Chain Logistics, Sensors","Supply Chain Logistics: Freight Tracking Tech, Sensors: Autonomous vehicles",,0,,0
09931232,FLO LIVE LIMITED,232,7288755,0.7769999999999999,1.162,0.392,Medium,12/29/2015 00:00:00,"Flolive’s iot connectivity solutions & products enables enterprises, mobile operators & cloud providers to manage & protect iot devices.",flolive.net,W1F 9HT,"Cyber, Internet of Things, Advanced Manufacturing, AgriTech","Cyber: Identity Management, Cyber: IoT Security, Internet of Things: Smart Cities and Transport, Internet of Things: Industrial IoT, Internet of Things: Energy Management & Smart Buildings, Internet of Things: Connectivity Platforms, Advanced Manufacturing: Industrial IoT, AgriTech: Remote Sensing",,68.02,2023-09-01,0
10765617,NRI EUROPE LIMITED,62,20058860,0.311,0.336,0.286,Medium,05/11/2017 00:00:00,"Products - visit this page to learn about our range of composite systems, polymemr systems and coatings & finishes",cs-nri.com,HP2 4RQ,Advanced Materials,Advanced Materials: Composites,,0,,0
05243851,XEIM LIMITED,197,38434416,0.24,0.222,0.258,Large,09/28/2004 00:00:00,"The uk's leading online design magazine. bringing you the latest news and inspiration across graphics, branding, interiors, digital, product, furniture and more.",designweek.co.uk,SE1 7ND,"Electronics Manufacturing, Digital Creative Industries","Electronics Manufacturing: Optical devices, Digital Creative Industries: Design",,0,,0
07621889,DEGOULD LIMITED,91,14080814,0.334,0.334,,Medium,05/04/2011 00:00:00,Degould improves quality & efficiency through automated vehicle inspections & imaging powered by ai. see how degould can digitise & automate your business.,degould.com,EX2 5GL,"Sensors, Robotics and Autonomous systems","Sensors: Mobility, Robotics and Autonomous systems: Mobility: CAV / Self-driving vehicles",2918651.73,11.35,2022-03-01,0
10559510,CALLIGO (UK) LIMITED,388,42861689,0.507,0.63,0.384,Large,01/12/2017 00:00:00,"Calligo is a provider of transformative data services, spanning data privacy, data insights and managed cloud",calligo.io,CV3 4FJ,"Cloud Computing, Data Intermediaries, Artificial Intelligence, Advanced Manufacturing, Data Infrastructure","Cloud Computing: Platform as a Service (PaaS) & Platform Management, Data Intermediaries: Undefined Intermediaries, Data Intermediaries: Data Co-operatives, Data Intermediaries: PDS/PIMS, Artificial Intelligence: Machine Learning, Artificial Intelligence: Data Analysis, Advanced Manufacturing: Data Services, Data Infrastructure: Data Centres, Data Infrastructure: Data Infrastructure Services, Data Infrastructure: Data Infrastructure Software, Data Infrastructure: Data Storage",,0,,0
02683933,3D TECHNICAL DESIGN LIMITED,66,9935840,0.662,0.662,,Medium,02/04/1992 00:00:00,"Uk technical specialists in heat network design introduction with over 15 years experience in the heat network sector, see what our customers say about us and get a brief overview of the projects we have been involved in. https://www.youtube.com/watch?v=h1afmcyyfwo advanced feasibility studies project planning & route proving concept designs for major infrastructure crossings design, consent […]",3dtechnicaldesign.co.uk,MK9 1LR,"Design and Modelling Technologies, Advanced Manufacturing","Design and Modelling Technologies: Computer Aided Design, Design and Modelling Technologies: 3D Modelling and Scanning, Advanced Manufacturing: Digital Design",,0,,0
09999502,SLAMCORE LIMITED,36,1684147,0.235,0.235,,Small,02/11/2016 00:00:00,"State-of-the-art slam - localization, mapping and perception algorithms - for your robot, so you can turn sensor information into actionable, spatial understanding.",slamcore.com,LE15 7WD,"Geospatial Economy, Advanced Manufacturing, Robotics and Autonomous systems","Geospatial Economy: Data Processing and Visualisation, Advanced Manufacturing: Artificial Intelligence, Robotics and Autonomous systems: AI Software, Robotics and Autonomous systems: RAS Component Suppliers",559240,22.04,2022-05-01,0
04578449,RAYMARINE UK LIMITED,191,142706881,0.226,0,0.452,Large,10/31/2002 00:00:00,"Raymarine products are engineered to deliver the very best in visual navigation information and with a legacy of marine technology spanning over 80 years, we are renowned today for ease-of-use, rugged design,and reliability.",raymarine.co.uk,PO15 5RJ,Sensors,Sensors: Autonomous vehicles,,0,,0
10480941,ADVANCED ELECTRIC MACHINES LIMITED,108,2227627,0.716,0.716,,Medium,11/16/2016 00:00:00,At advanced electric machines we design and build world leading electric motor technologies delivering world record performance and 100% recyclability.,advancedelectricmachines.com,NE38 8BG,"Net Zero, Advanced Materials","Net Zero: Low Emission Vehicles, Advanced Materials: Electrochemical",8907820.799999999,29.83,2023-11-01,0
10337647,MESMERISE GLOBAL LIMITED,125,3786875,0.824,0.824,,Medium,08/19/2016 00:00:00,"Mesmerise is a leading b2b vr & ar company, partnering with companies and brands to deliver value through innovation and insight. our extraordinary team of storytellers, film-makers, software engineers, digital and audio designers craft mind-blowing experiences in both virtual and augmented reality.",mesmerisevr.com,W1W 8BA,"Immersive Technologies, Advanced Manufacturing","Immersive Technologies: Metaverse, Immersive Technologies: Virtual Reality, Immersive Technologies: Mixed Reality, Immersive Technologies: Media, Immersive Technologies: Gaming, Immersive Technologies: 360°, Immersive Technologies: Edtech, Immersive Technologies: Hardware, Advanced Manufacturing: Augmented and Virtual Reality",,0,,0
11726257,TIME 4 STAFF LTD,102,2828675,1.434,1.434,,Medium,12/13/2018 00:00:00,"Actin time is a feature rich software suite, which grows with your business for uncompromising quality of sales, service & support. we offer an extensive range of clocking in systems, access control solutions & hr software for easy workforce management.",actintime.co.uk,PE1 5TX,"Cyber, Sensors","Cyber: Identity Management, Sensors: Environmental Monitoring",,0,,0
05528381,LUMEON LTD,159,8168507,0.21050000000000002,0.195,0.226,Medium,08/04/2005 00:00:00,Transform the patient experience and ensure that care teams always work at top-of-license with the leaders in care orchestration.,lumeon.com,SW11 8BZ,"Software as a Service (SaaS), Wearables and Quantified Self, Sensors","Software as a Service (SaaS): Healthcare, Wearables and Quantified Self: Medical, Sensors: Medical",58438,60.46,2022-01-01,0
09384597,AUTOMATA TECHNOLOGIES LIMITED,191,9518010,0.36,0.36,,Medium,01/12/2015 00:00:00,Helping scientists achieve better results faster with automated lab equipment for worry-free lab automation from automata labs.,automata.tech,EC4M 7AN,"In-Orbit Servicing and Manufacturing, Autonomy and Robotics, Life Sciences, Artificial Intelligence, Advanced Manufacturing, MedTech, Engineering Biology Supply Chain, Pharma, Omics, Robotics and Autonomous systems","In-Orbit Servicing and Manufacturing: Assembly, Autonomy and Robotics: Sensing and Perception, Autonomy and Robotics: Robotic Integration, Autonomy and Robotics: Robotic Mobility, Life Sciences: Biology and Biotech, Life Sciences: Synthetic Biotechnology, Artificial Intelligence: Industry 4.0 and Automation, Advanced Manufacturing: Robotics and Automation, MedTech: Robotics, Engineering Biology Supply Chain: Physical Assets - Supply Chain Small Scale Manufacturing, Engineering Biology Supply Chain: Computational - Robotics, Pharma: Automation, Omics: Transcriptomics, Robotics and Autonomous systems: Healthcare: Pharma, Robotics and Autonomous systems: Integrators, Robotics and Autonomous systems: Manufacturing",240402,0,,0
09747400,KS COMPOSITES GROUP LIMITED,159,20433146,0.303,0.204,0.402,Medium,08/25/2015 00:00:00,"Unparallelled commitment to quality, consistency and delivery of value added solutions to some of the most demanding clients and industries in the world.",kscomposites.com,LE14 3NQ,Advanced Materials,Advanced Materials: Composites,,0,,0
08481722,OPTALITIX LIMITED,48,1910625,0.272,0.272,,Small,04/09/2013 00:00:00,Optalitix's data driven products and expertise allow you to move your models to the cloud and improve underwriting efficiency.,optalitix.com,NW7 2DQ,"Artificial Intelligence, Advanced Manufacturing","Artificial Intelligence: Machine Learning, Artificial Intelligence: Data Analysis, Advanced Manufacturing: Artificial Intelligence",,4,2022-09-01,0
08186993,LEVIDIAN NANOSYSTEMS LIMITED,40,568677,0.5955,0.411,0.78,Small,08/21/2012 00:00:00,"We use patented technology to decarbonise methane, creating hydrogen and graphene. our vision is a decarbonised world, powered by hydrogen and built on graphene.",levidian.com,CB5 8HY,"Net Zero, Energy Generation, Advanced Materials","Net Zero: Low Carbon Energy Generation, Energy Generation: Hydrogen, Advanced Materials: Emergent, Advanced Materials: Carbon-Based",511590,12,2022-10-01,0
07244748,A C MARINE & COMPOSITES LIMITED,33,4690671,0.317,0.317,,Small,05/06/2010 00:00:00,"Designer and manufacturer of high-quality composite components for the tidal energy sector, marine industry, aerospace, and defence. 20 years of experience.",acmarineandcomposites.com,WS9 0RB,"Advanced Materials, Marine and Maritime","Advanced Materials: Composites, Marine and Maritime: Marine Engineering & Naval Architecture",,0,2017-10-01,0
01349963,F.T. GEARING SYSTEMS LIMITED,125,17965363,0.378,0.415,0.341,Medium,01/25/1978 00:00:00,Gear technology / aerospace / aldershot / uk,ftgearing.com,GU12 4UB,Advanced Manufacturing,"Advanced Manufacturing: Computer Aided Manufacturing, Advanced Manufacturing: Forming",,0,2022-04-01,0
10304694,QUANTSPARK LIMITED,88,4118507,0.288,0.288,,Medium,08/01/2016 00:00:00,"We combine commercial insight with advanced analytics and ai to develop data-driven solutions that create strategic value for clients in private equity, consumer, and saas / recurring revenue businesses.",quantspark.com,EC1V 2NX,"Artificial Intelligence, Agency Market, Advanced Manufacturing","Artificial Intelligence: Green Tech, Artificial Intelligence: Machine Learning, Artificial Intelligence: Data Analysis, Agency Market: Analytics, Advanced Manufacturing: Data Services",,0,,0
09784536,DATAROBOT UK LTD,108,31761942,0.388,0.353,0.423,Medium,09/18/2015 00:00:00,Want to see how datarobot can directly impact your top and bottom line? contact us with questions or to request a demo.,datarobot.com,BS1 6FL,"EdTech, Artificial Intelligence, Advanced Manufacturing, MedTech, Engineering Biology Supply Chain, FinTech","EdTech: Artificial Intelligence, Artificial Intelligence: Enabling Platforms, Artificial Intelligence: Life Sciences, Artificial Intelligence: Machine Learning, Artificial Intelligence: Data Analysis, Advanced Manufacturing: Artificial Intelligence, MedTech: Artificial Intelligence, Engineering Biology Supply Chain: Computational - AI / Bioinformatics / Omics / Software, FinTech: Tech for Enterprise",,0,,0
07024132,COMPOSITES EVOLUTION LIMITED,52,464874,0.424,0.424,,Medium,09/20/2009 00:00:00,"Composites evolution is a uk-based developer, manufacturer and supplier of prepregs and thermoplastic tapes for producing lightweight high performance composite parts",compositesevolution.com,LN6 7YT,"Advanced Materials, Space Economy","Advanced Materials: Composites, Space Economy: Materials",2199196.13,4.38,2021-01-01,0
03986643,IQE SILICON COMPOUNDS LIMITED,87,36132120,0.3405,0.178,0.503,Large,05/05/2000 00:00:00,Where innovation starts,iqep.com,CF3 0LW,"In-Orbit Servicing and Manufacturing, Computer Hardware, Advanced Materials, Photonics, Quantum Economy","In-Orbit Servicing and Manufacturing: Servicing, Computer Hardware: Tools, Advanced Materials: Electrochemical, Photonics: Optics, Photonics: Microelectronics, Quantum Economy: Components and Materials",294604,0,,0
07443795,VEHICLE ACCESSORIES SOLUTIONS LIMITED,38,7149537,0.262,0.262,,Small,11/18/2010 00:00:00,"Working with the uk’s largest fleets, our innovative range of vehicle electronics are designed to improve safety, increase efficiency and reduce cost.",motormax.co.uk,WS14 0SB,Sensors,"Sensors: Mobility, Sensors: Autonomous vehicles",,0,,0
SC472060,SYNAPTEC LTD,44,6831473,0.376,0.376,,Small,03/10/2014 00:00:00,We produce the world's only passive electrical sensor networks.,synapt.ec,G2 8AS,"Marine and Maritime, Sensors","Marine and Maritime: Autonomy & Robotics, Sensors: Industry 4.0",1688331.1,10.28,2024-02-01,0
11978407,WAYLAND ADDITIVE LIMITED,85,9649479,0.435,0.435,,Medium,05/03/2019 00:00:00,Wayland additive can boast a combined 150+ years of industrial electron beam manufacturing expertise.,waylandadditive.com,HD4 7BH,"In-Orbit Servicing and Manufacturing, Computer Hardware","In-Orbit Servicing and Manufacturing: Inspection, In-Orbit Servicing and Manufacturing: Space Manufacturing, Computer Hardware: Tools",4705750.199999999,18.02,2024-01-01,0
10558667,BS HANDLING PROPERTY SERVICES LIMITED,48,16352429,0.86,0.86,,Medium,01/11/2017 00:00:00,,www.bshandlingsystems.com,LE3 1HR,"Advanced Manufacturing, Robotics and Autonomous systems","Advanced Manufacturing: Robotics and Automation, Robotics and Autonomous systems: Integrators",,0,,1
04464777,K.S. COMPOSITES LIMITED,148,20433146,0.26,0.118,0.402,Medium,06/19/2002 00:00:00,"Unparallelled commitment to quality, consistency and delivery of value added solutions to some of the most demanding clients and industries in the world.",kscomposites.com,LE14 3NQ,Advanced Materials,Advanced Materials: Composites,52777,0,2023-11-01,0
07027990,BS HANDLING SYSTEMS LTD.,25,16265942,0.208,0.208,,Medium,09/23/2009 00:00:00,,www.bshandlingsystems.com,LE3 1HR,"Advanced Manufacturing, Robotics and Autonomous systems","Advanced Manufacturing: Robotics and Automation, Robotics and Autonomous systems: Integrators",,0,,0
05234475,GROUP RHODES LIMITED,124,12596039,0.565,0.565,,Medium,09/17/2004 00:00:00,"Group rhodes design, develop and manufacture bespoke machinery and complete turnkey solutions for metalforming, material handling, clay preparation, concrete working and special purpose applications.",grouprhodes.co.uk,WF1 5PE,Advanced Manufacturing,"Advanced Manufacturing: Forging, Advanced Manufacturing: Forming",,0,,0
08794568,PL EURO SERVICES LIMITED,39,29974910,0.3175,0.058,0.577,Medium,11/28/2013 00:00:00,"Protolabs is the world’s fastest source for custom prototypes and production parts. 3d printing, cnc machining and injection moulding. upload your cad design and get an interactive quote with free design analysis within hours.",protolabs.co.uk,TF7 4QN,Advanced Manufacturing,"Advanced Manufacturing: Computer Aided Manufacturing, Advanced Manufacturing: Moulding, Advanced Manufacturing: Prototyping",,0,,0
SC428761,EXSCIENTIA AI LIMITED,830,68102500,0.9735,0.975,0.972,Large,07/20/2012 00:00:00,"At exscientia, we combine the power of ai and human creativity to make safer and more sophisticated drugs available to all. visit our website to find out more.",exscientia.ai,DD1 3JT,"Life Sciences, Artificial Intelligence, Advanced Manufacturing, MedTech, Pharma","Life Sciences: Biology and Biotech, Life Sciences: Research, Artificial Intelligence: Enabling Platforms, Artificial Intelligence: Life Sciences, Artificial Intelligence: Machine Learning, Advanced Manufacturing: Artificial Intelligence, MedTech: Artificial Intelligence, Pharma: Pharma and BioPharma, Pharma: Precision Medicine",,838.8,2023-12-01,0
07319727,HASTEL LIMITED,17,3176335,0.42300000000000004,0.191,0.655,Small,07/20/2010 00:00:00,"Hastel limited founded in 2010 in the seaside town of hasting east sussex, hastel are a leading designer and manufacturer...",hastel.co.uk,PE27 4AA,"Telecommunications, Sensors","Telecommunications: Wireless Connectivity, Sensors: Industry 4.0, Sensors: Environmental Monitoring",,0,,0
06238305,TMT TECHNOLOGY GROUP LIMITED,362,19979428,1.7415,3.399,0.084,Large,05/04/2007 00:00:00,"Tmt first are an authorised samsung repair centre offering not only consumer repairs on samsung smartphones, tablets & wearables, but also large volume repairs.",tmtfirst.co.uk,ST5 9JQ,Electronics Manufacturing,Electronics Manufacturing: Repair services,,0,,1
06537499,FLETCHER BICKERTON HOLDINGS LIMITED,238,10670614,1.798,1.798,,Medium,03/18/2008 00:00:00,Careers opportunities read more become part of our team industrial automationequipment repair learn more learn more about how we can help your business. monitoryour plant learn more meerkat can monitor one machine or your entire plant. rotating machineryrepair & servicing contact us get in contact with one of our team today to see how we can help servo motor repair ... read more,fletchermoorland.co.uk,ST4 1QG,Electronics Manufacturing,Electronics Manufacturing: Repair services,,0,,0
10990666,MAGMA COMBUSTION ENGINEERING LIMITED,65,7879484,0.311,0.326,0.296,Medium,10/02/2017 00:00:00,,magmagroup.com,WF12 8BU,Advanced Materials,Advanced Materials: Technical Ceramics and Glass,,0,,0
06719985,PIRAN COMPOSITES LTD.,65,9251735,1.111,1.111,,Medium,10/09/2008 00:00:00,"At the forefront of advanced composites for decades, specialising in the development of ultra-lightweight carbon fibre structures for world-leading technologies.",pirancomposites.co.uk,PL27 7SE,"Advanced Materials, Space Economy","Advanced Materials: Composites, Space Economy: Materials",,0,,0
06137537,THETA TECHNOLOGIES LTD,24,1214054,0.214,0.214,,Small,03/05/2007 00:00:00,"Theta's unique, patented technology can see features in materials which no other technology can see. talk to us if you are worried about creep, cracks or delaminations.",thetandt.com,EX5 2FN,In-Orbit Servicing and Manufacturing,In-Orbit Servicing and Manufacturing: Space Manufacturing,308774.5,0.28,2020-03-01,0
02971665,NORDELL LIMITED,124,8177293,0.01750000000000001,0.137,-0.102,Medium,09/27/1994 00:00:00,"Nordell are a world-leading plastic, injection moulding & manufacturing service. from concept through, design, specifications, tooling, manufacture & assembly",nordell.co.uk,BN14 8NW,Advanced Manufacturing,Advanced Manufacturing: Moulding,,0,,0
09958534,ENVISICS LTD.,164,3987315,0.4865,0.488,0.485,Medium,01/19/2016 00:00:00,My content,envisics.com,MK1 1PT,"Immersive Technologies, Sensors","Immersive Technologies: Augmented Reality, Sensors: Autonomous vehicles",,119.49,2023-09-01,0
08666509,SESANTI LIMITED,38,12671290,0.155,0.083,0.227,Medium,08/28/2013 00:00:00,This is a test site,sesanti.com,SP11 0ST,In-Orbit Servicing and Manufacturing,In-Orbit Servicing and Manufacturing: Inspection,,0,,0
05822155,IP TEST LIMITED,86,12556355,0.311,0.311,,Medium,05/18/2006 00:00:00,"The fastest power discrete semiconductor testers for mosfet, igbt, sic and gan. perform static, switching, thermal and avalanche energy tests at high speeds.",iptest.com,GU2 7YF,"Electronics Manufacturing, Computer Hardware","Electronics Manufacturing: Communications, Computer Hardware: Tools",,0,,0
10226707,FLUSSO LIMITED,36,2461963,0.301,0.301,,Small,06/10/2016 00:00:00,Ow create digital smell technology that will transform an ecosystem dominated by sounds and vision – solutions that allow us to identify smells and their unique effects.,ow-smelldigital.com,CB3 0QH,"Immersive Technologies, Digital Creative Industries, Sensors","Immersive Technologies: Virtual Reality, Digital Creative Industries: Visual and Performing arts, Sensors: Industry 4.0",175170,5.6,2022-08-01,0
09055758,CHALLENGER SOLUTIONS HOLDINGS LIMITED,255,21565211,0.538,0.853,0.223,Large,05/23/2014 00:00:00,"Challenger solutions specialises in complex electronic manufacture, from design for manufacturing and prototype to pcb assembly, inspection and box-build.",challengersolutions.com,CM3 5ZA,"In-Orbit Servicing and Manufacturing, Electronics Manufacturing, Computer Hardware","In-Orbit Servicing and Manufacturing: Space Manufacturing, Electronics Manufacturing: Electronic components and boards, Computer Hardware: Semiconductor electronics",,0,,0
FC032180,MARUBENI-ITOCHU STEEL EUROPE GMBH,36,1883245898,0.2995,0.079,0.52,Large,01/01/2001 00:00:00,"Misi is a team of steel distribution professionals that serves as a bridge between customers and steel manufacturers. acting as an integrated coordinator in steel distribution, we pool resources with our group offices and subsidiaries to propose optimal solutions, and create business opportunities.",www.benichu.com,,Advanced Manufacturing,Advanced Manufacturing: Forging,,0,,0
04810132,PROVENIR (UK) LIMITED,75,15628046,0.201,0.248,0.154,Medium,06/25/2003 00:00:00,"Provenir's ai decision engine simplifies risk decisioning to get new products to market faster, using ai/ml for instant decisions.",provenir.com,B3 3AX,"Advanced Manufacturing, FinTech","Advanced Manufacturing: Artificial Intelligence, FinTech: Tech for Enterprise, FinTech: Digital Lending, FinTech: Alternative Credit Analysis",,0,,0
02048176,BELA ELECTRONIC DESIGNS LIMITED,30,9259381,0.312,-0.001,0.625,Small,08/20/1986 00:00:00,"Bespoke electronic engineering solutions. surface mount, bga, through-hole, emc testing, wiring looms and complete systems.",bela.co.uk,MK42 7UH,"Electronics Manufacturing, Computer Hardware","Electronics Manufacturing: Electronic components and boards, Computer Hardware: Semiconductor electronics",,0,,0
05456590,TALIA LIMITED,107,24638109,0.2555,0.37,0.141,Medium,05/19/2005 00:00:00,"Talia provide satellite internet broadband across iraq, middle east and africa. additionally we provide services to broadcast media, technology and training",talia.net,W1U 1ED,"Telecommunications, Electronics Manufacturing","Telecommunications: Broadcasting, Telecommunications: Satellite Communications, Electronics Manufacturing: Communications",,2.71,2001-02-01,0
11346801,ICS.AI LTD,54,3882597,0.446,0.446,,Medium,05/04/2018 00:00:00,Ics.ai are the uk's first microsoft ai inner circle partner and a creator of the world's first human parity performance ai. learn how conversational ai can future-proof your organisation.,ics.ai,RG24 8AG,"Energy Management, EdTech, Artificial Intelligence, Advanced Manufacturing","Energy Management: AI and IoT, EdTech: Artificial Intelligence, Artificial Intelligence: Enabling Platforms, Artificial Intelligence: Machine Learning, Artificial Intelligence: Data Analysis, Advanced Manufacturing: Artificial Intelligence",,0,,0
08413780,NORDELL HOLDINGS LIMITED,290,8177293,0.7779999999999999,1.658,-0.102,Large,02/21/2013 00:00:00,"Nordell are a world-leading plastic, injection moulding & manufacturing service. from concept through, design, specifications, tooling, manufacture & assembly",nordell.co.uk,BN14 8NW,Advanced Manufacturing,Advanced Manufacturing: Moulding,,0,,0
13483814,EXSCIENTIA PLC,967,24978276,0.5875,0.931,0.244,Large,06/29/2021 00:00:00,"At exscientia, we combine the power of ai and human creativity to make safer and more sophisticated drugs available to all. visit our website to find out more.",exscientia.ai,OX4 4GE,"Life Sciences, Artificial Intelligence, Advanced Manufacturing, MedTech, Pharma","Life Sciences: Biology and Biotech, Life Sciences: Research, Artificial Intelligence: Enabling Platforms, Artificial Intelligence: Life Sciences, Artificial Intelligence: Machine Learning, Advanced Manufacturing: Artificial Intelligence, MedTech: Artificial Intelligence, Pharma: Pharma and BioPharma, Pharma: Precision Medicine",,0,,0
11871341,PANGEA GROUP UK LIMITED,70,4437787,1.042,1.042,,Medium,03/09/2019 00:00:00,"Systematically accelerating growth for b2b tech companies by combining unique access to talent, ecosystem intelligence, and verticalized peo.",pangeagroup.com,W1F 8BH,"Cyber, Telecommunications, Internet of Things, Advanced Manufacturing","Cyber: IoT Security, Telecommunications: 5G Radio Access Network, Telecommunications: Fibre Connectivity, Telecommunications: Network Providers, Telecommunications: Wireless Connectivity, Internet of Things: Energy Management & Smart Buildings, Internet of Things: Connectivity Platforms, Advanced Manufacturing: Industrial IoT",,0,,0
02134577,LLANELEC PRECISION ENGINEERING COMPANY LIMITED,69,11272308,0.25,0.25,,Medium,05/27/1987 00:00:00,"Llanelec offers high quality, high volume products to customers across the global land and air market sectors.",llanelec.co.uk,SA10 7DR,Advanced Manufacturing,Advanced Manufacturing: Computer Aided Manufacturing,,0,,0
