Companynumber,Companyname,BestEstimateCurrentEmployees,BestEstimateCurrentTurnover,BestEstimateGrowthPercentagePerYear,BestEstimateEmployeeGrowthPercentagePerYear,BestEstimateTurnoverGrowthPercentagePerYear,CompanyGrowthStage,SortableIncorporationDate,Description,URLs,Registeredpostcode,RTICs,RTICsubsectors,TotalInnovateUKFunding,TotalDealroomFundingMillionPounds,LastKnownDealroomFunding,WomenFounded
10318270,VENIAN RECRUITMENT LIMITED,27,2058877,0.355,0.355,,Small,08/08/2016 00:00:00,,venianrecruitment.co.uk,S11 9PS,Business Support Services,Business Support Services: Employment and Recruitment Services,,0,,0
12901745,ACORN CLEANING MANCHESTER LIMITED,38,609864,0.472,0.472,,Small,09/24/2020 00:00:00,"Acorn commercial cleaning services, cleaning contractors, manchester, washroom service, office cleaners, window cleaning, facilities cleaning",acorncleaningmanchester.co.uk,M24 6UQ,Business Support Services,Business Support Services: Landscaping and Cleaning Services,,0,,0
08871642,CGD EUROPE,51,7540588,0.2195,0.212,0.227,Medium,01/31/2014 00:00:00,"The center for global development works to reduce global poverty and inequality through rigorous research and active engagement with the policy community to make the world a more prosperous, just, and safe place for us all.",cgdev.org,EC4R 1BE,"Life Sciences, Research and Consulting - Physical Sciences and Engineering","Life Sciences: Research, Research and Consulting - Physical Sciences and Engineering: Physical Sciences Research",,0,,0
OC407264,EVERYS SOLICITORS LLP,257,0,0.931,0.931,,Large,03/15/2016 00:00:00,"At everys solicitors, you will find a legal expert who is willing to go with you every step of the way. learn more about our range of legal services here.",everys.co.uk,EX14 1BY,Legal Services,"Legal Services: Wills, trusts, probate and estate administration, Legal Services: General",,0,,0
11995580,PULSE HIRE LIMITED,75,6604650,0.902,0.902,,Medium,05/14/2019 00:00:00,"High-quality powered access equipment hire, including scissor lifts, boom lifts, & forklifts. fast service, stress free. get in touch today!",pulse-hire.co.uk,WF4 5RA,Business Support Services,Business Support Services: Machinery Rental Services,,0,,0
06934600,LINGAR CYNERGY SECURITY LIMITED,152,4411399,0.531,0.531,,Medium,06/15/2009 00:00:00,,cynergysecurity.co.uk,CH3 9GA,Business Support Services,Business Support Services: Security Services,,0,,0
03267972,3B VEHICLE HIRE LIMITED,21,2143496,0.269,0.269,,Small,10/24/1996 00:00:00,"We offer a wide range of new cars, vans, minibuses and people carriers for hire in buckinghamshire. branches in aylesbury, haddenham and high wycombe.",3bhire.co.uk,HP18 9EJ,Business Support Services,Business Support Services: Vehicle Rental Services,,0,,0
07356057,VISTECH SERVICES LTD,290,8382989,0.251,0.251,,Large,08/25/2010 00:00:00,Vistech services are an sia approved security contractor throughout middlesbrough and the surrounding areas. get in touch on 0800 6123 280.,vistechservices.co.uk,TS1 1RE,Business Support Services,Business Support Services: Security Services,,0,,0
08760522,MULTISTAFF RECRUITMENT SOLUTIONS LIMITED,27,2155057,0.377,0.377,,Small,11/04/2013 00:00:00,Multistaff is the recruitment business with a fully comprehensive range of services. our team combines many years of experience and together.,multistaff.uk,B60 4JE,Business Support Services,Business Support Services: Employment and Recruitment Services,,0,,0
05830914,DCV TECHNOLOGIES LIMITED,56,3930793,0.27,0.27,,Medium,05/30/2006 00:00:00,Dcv global recruitment is a specialist consultancy offering companies around the world first-class recruitment solutions.,dcvglobalrecruitment.com,RM11 1EW,Business Support Services,Business Support Services: Employment and Recruitment Services,,0,,0
09612809,CLEANING EXPRESS SERVICES LTD,23,367525,0.24,0.24,,Small,05/28/2015 00:00:00,Cleaning express brings quality commercial cleaning services & domestic cleaning in london. let professional cleaners look after your home,cleaning-express.com,E14 9XL,Business Support Services,Business Support Services: Landscaping and Cleaning Services,,0,,0
11948005,PROJECT JUPITER TOPCO LIMITED,338,191990200,0.542,0.119,0.965,Large,04/15/2019 00:00:00,,gravitasgroup.com,EC3A 7BA,Business Support Services,Business Support Services: Employment and Recruitment Services,,0,,0
05143203,HUNTSWORTH HEALTHCARE GROUP LIMITED,39,1484125,0.23,0.23,,Small,06/02/2004 00:00:00,"Inizio is a strategic partner for health and life sciences with a full suite of medical, marketing, advisory and engagement services throughout the drug lifecycle.",inizio.health,WC2A 1AN,Research and Consulting - Physical Sciences and Engineering,Research and Consulting - Physical Sciences and Engineering: Physical Sciences Consulting,,0,,0
04724115,OASIS PERSONNEL LIMITED,835,0,0.392,0.392,,Large,04/04/2003 00:00:00,"Oasis personnel is a recruitment agency in northampton, with two distinct divisions. catering, hospitality and events. finance and accountancy.",oasispersonnel.co.uk,NN1 5AW,Business Support Services,Business Support Services: Employment and Recruitment Services,,0,,0
08675687,JACKSON BLASON HUNT LTD,51,1872882,0.406,0.406,,Medium,09/04/2013 00:00:00,"With offices in manchester & brighton, jbh build awareness, credibility & organic search visibility for global brands. performance-driven pr for real roi.",jbh.co.uk,M4 5AD,"Business Support Services, Agency Market","Business Support Services: Office Support Services, Agency Market: Performance Marketing, Agency Market: Public Relations",,0,,1
11163565,LEVELUP TALENT SOLUTIONS LTD,178,13133381,1.779,1.779,,Medium,01/22/2018 00:00:00,"Levelup hcs © attracts, hires and retains top talent for global brands. we are a top provider, of rpo, msp, total talent, and hr consulting services.",leveluphcs.com,EC2A 6DQ,Business Support Services,Business Support Services: Employment and Recruitment Services,,0,,0
11229435,CAPRICORN LEISURE LIMITED,70,2033371,0.53,0.53,,Medium,02/28/2018 00:00:00,We provide specialist security services in manchester and the north-west. - media protection - keyholding - corporate solutions - sia training,capricornsecurity.co.uk,M40 2EH,Business Support Services,Business Support Services: Security Services,,0,,0
12449239,THE UK RECRUITMENT CO. LTD,534,480136550,2.411,0.548,4.274,Large,02/07/2020 00:00:00,,therecruitmentco.uk,W1D 3QU,Business Support Services,Business Support Services: Employment and Recruitment Services,,0,,0
05922784,HARPER RECRUITMENT LIMITED,146,4064650,0.467,0.467,,Medium,09/01/2006 00:00:00,Harper recruitment is one of the top independent recruitment agencies in nottingham. contact us if you are seeking a job or looking to fill a position.,harperhr.co.uk,NG1 5GG,Business Support Services,Business Support Services: Employment and Recruitment Services,,0,,0
10683627,FIRST 4 RECRUITMENT LTD,825,0,1.158,1.158,,Large,03/22/2017 00:00:00,"We are a leading north west recruitment agency in the industrial, logistics, construction & commercial industries.",first4-recruitment.com,OL9 9RH,Business Support Services,Business Support Services: Employment and Recruitment Services,,0,,1
10926517,PB RECRUITMENT & TRAINING LIMITED,142,3957938,1.536,1.536,,Medium,08/22/2017 00:00:00,"To give you the unfair advantage, what you need is a recruitment agency that looks beyond the c.v. to ensure that client and candidate match, not only in skills and knowledge but personality, values and ethics.",pb-recruitment.co.uk,CW2 6AW,Business Support Services,Business Support Services: Employment and Recruitment Services,,0,,0
09263381,ABSTRACT RECRUITMENT LIMITED,42,3139662,0.347,0.347,,Small,10/14/2014 00:00:00,Abstract recruitment milton keynes recruitment,abstractrecruitment.co.uk,SW19 1QT,Business Support Services,Business Support Services: Employment and Recruitment Services,,0,,0
10960999,AMPLIFY RECRUITMENT LTD,45,1240813,0.425,0.425,,Small,09/13/2017 00:00:00,"Human-centred recruitment for the digital age. a recruitment agency that partners with agencies, brands, products, start-ups, consultancies and investment funds who are looking to build best-in-class digital teams.",amplifyrecruitment.com,SE1 0HS,Business Support Services,Business Support Services: Employment and Recruitment Services,,0,,0
06915930,TRIBE RECRUITMENT LIMITED,825,0,0.485,0.485,,Large,05/27/2009 00:00:00,"With a team of expert recruitment consultants on hand, whether looking for work or seeking the ideal person for your workforce, get in touch.",triberecruitment.co.uk,DL1 4WD,Business Support Services,Business Support Services: Employment and Recruitment Services,,0,,1
11767025,CONCEPT BN LTD,162,2589438,0.605,0.605,,Medium,01/15/2019 00:00:00,"Covid clean, builders clean, glass cleaning, industrial cleaning, sparkle clean, hygienic cleaning",conceptbn.com,S42 7AG,Business Support Services,Business Support Services: Landscaping and Cleaning Services,,0,,0
10837734,PSI GLOBAL GROUP LIMITED,34,2775375,0.316,0.316,,Small,06/27/2017 00:00:00,"Industrial recruitment services: recruiting in the construction, infrastructure, rail, industrial services, civils, oil & gas, & m&e sectors.",psiglobalrecruitment.com,L20 8AH,Business Support Services,Business Support Services: Employment and Recruitment Services,,0,,0
04743079,SOUTHERNHAY CLEANERS (SW) LIMITED,31,494304,0.41,0.41,,Small,04/24/2003 00:00:00,"Southernhay cleaners south west ltd. commercial office cleaning, carpet & upholstery cleaning, window cleaning & light maintenance, trade waste collections. call 01392 498438. exeter, exmouth, broad clyst, sidmouth, okehampton, crediton, torquay, torbay, devon, dartmoor, south west, devon, cleaners, cleaning, clean, office cleaning, waste, rubbish. frankman design",southernhaycleaners.co.uk,EX7 0NH,Business Support Services,Business Support Services: Landscaping and Cleaning Services,,0,,1
06048388,SPARKLES CLEANING (SUSSEX) LIMITED,26,1017648,0.355,0.355,,Small,01/11/2007 00:00:00,"Sparkles cleaning sussex ltd is a reliable cleaning company with 17 years experience , we are fully insured with friendly and trust worthy staff.",sparklescleaningsussex.co.uk,RH15 8BU,Business Support Services,Business Support Services: Landscaping and Cleaning Services,,0,,1
11496339,NATIONAL ACCIDENT LAW LIMITED,332,36732500,1.1265,0.55,1.703,Large,08/02/2018 00:00:00,,nahlgroupplc.co.uk,NN15 6XR,Legal Services,Legal Services: Injury,,0,2009-10-01,0
10396107,NETLET PROPERTIES LTD,62,4668326,0.295,0.295,,Medium,09/27/2016 00:00:00,"Delivering a comprehensive cleaning service in pembrokeshire. we provide a professional and reliable service to the commercial, residental and holiday home industries.",netlethousekeeping.co.uk,SA73 3DJ,Business Support Services,Business Support Services: Landscaping and Cleaning Services,,0,,1
04047441,M P HIGHCLASS LIMITED,60,2383578,0.283,0.283,,Medium,08/04/2000 00:00:00,"Specialists in contract cleaning, sealant application, surface repair & restoration, jet-washing, property maintenance, design & build projects",mphighclassltd.co.uk,B64 5QR,Business Support Services,Business Support Services: Landscaping and Cleaning Services,,0,,1
SC602746,ALEXANDER STEELE LTD,8,415896,0.154,0.154,,Micro,07/17/2018 00:00:00,"We work within the markets of food and drink, manufacturing, precision engineering, transport and distribution and health, beauty and pharmaceutical and plac...",alexandersteele.com,EH2 2PF,Business Support Services,Business Support Services: Employment and Recruitment Services,,0,,0
09222224,JF LAW LIMITED,191,11079120,0.25,0.25,,Medium,09/17/2014 00:00:00,"Welcome to jf law here at jf law, we pride ourselves on providing the best service possible for our clients. be it securing compensation following an accident at work or fighting for justice after an act of medical negligence, we strive to achieve results that will leave you satisfied and happy. if you’re looking for […]",jflaw.co.uk,CH49 0AB,Legal Services,Legal Services: Injury,,0,,0
09922103,LESS TAX FOR LANDLORDS LIMITED,58,1266691,0.396,0.396,,Medium,12/18/2015 00:00:00,"Award winning services for property businesses and landlords. beat section 24, reduce capital gains tax and eliminate inheritance tax. how? build, run and grow a tax-efficient professional property business.",lesstaxforlandlords.co.uk,TS23 4EA,Legal Services,Legal Services: Housing/Business premises issue,,0,,0
08798304,SURESTAFFING UK LIMITED,444,0,0.31,0.31,,Large,12/02/2013 00:00:00,"Finding great people, delivering great performance we partner with companies across a number of industries, using our own industry expertise to ensure our",sure-staffing.co.uk,HU2 8HX,Business Support Services,Business Support Services: Employment and Recruitment Services,,0,,0
10000671,FIDELIS LEGAL SERVICES LIMITED,68,2565433,0.617,0.617,,Medium,02/11/2016 00:00:00,"Specialist estate planning service from simpler law and their award-winning legal services team. everyone is unique, and we will write your estate planning documents bespoke to suit your individual needs. ensuring we offer the very best levels of protection. get your bespoke will written today.",simplerlaw.co.uk,LN6 3JY,Legal Services,"Legal Services: Wills, trusts, probate and estate administration, Legal Services: Business Structure and Regulation Advice",,0,,0
10265308,TALKING WILLS & TRUSTS LIMITED,25,1860712,0.374,0.374,,Small,07/06/2016 00:00:00,"At talking wills in warrington, we provide advice on lasting power of attorney, probate and wills. don't just leave things to chance! call 01925 859 623.",talkingwills.co.uk,WA2 0YL,Legal Services,"Legal Services: Wills, trusts, probate and estate administration",,0,,0
08047761,VIRTUALLY THERE OFFICES LIMITED,41,1230923,0.471,0.471,,Small,04/26/2012 00:00:00,"Call answering services, virtual offices & registered company addresses by the uk’s low-cost business services provider | virtually there",virtually-there.net,BS9 4PN,Business Support Services,Business Support Services: Office Support Services,,0,,0
04813082,CS CLEANING (MILTON KEYNES) LIMITED,348,5549364,0.393,0.393,,Large,06/27/2003 00:00:00,"Cs cleaning (milton keynes) ltd. provide commercial cleaning, covid cleaning, covid fogging cleaning, office cleaning and specialist cleaning services for companies in milton keynes, bedfordshire and northamptonshire. we can provide 24-hour emergency covid cleaning to get your business operational following a coronavirus outbreak",cscleaning.co.uk,MK19 6FG,Business Support Services,Business Support Services: Landscaping and Cleaning Services,,0,,0
10308110,QURATED NETWORK LIMITED,26,725011,0.243,0.243,,Small,08/02/2016 00:00:00,,quratednetwork.com,SE1 1TY,Business Support Services,Business Support Services: Employment and Recruitment Services,,0,,0
10652538,BEST NCM CLEANING & VALETING SERVICES LTD,25,390925,0.344,0.344,,Small,03/04/2017 00:00:00,,ncmservices.co.uk,TW9 2PR,Business Support Services,Business Support Services: Landscaping and Cleaning Services,,0,,0
08655871,SEVERNSIDE SECURITY LTD,40,2610913,0.337,0.337,,Small,08/19/2013 00:00:00,"Tailored security systems for home & business owners seeking peace of mind & reliable security in gloucester, bristol & throughout the uk.",severnsidesecurityltd.co.uk,GL20 5AB,Business Support Services,Business Support Services: Security Services,,0,,1
10994024,HOORAY WORKS LTD,33,1300076,0.43,0.43,,Small,10/03/2017 00:00:00,"Cheltenham based recruitment agency with a refreshingly different approach, we love to celebrate the fun and happy side of getting a new job.",hoorayworks.co.uk,GL50 1HT,Business Support Services,Business Support Services: Employment and Recruitment Services,,0,,0
09959704,WORKERBEE RECRUITMENT LTD,316,0,1.467,1.467,,Large,01/20/2016 00:00:00,Kent recruitment specialists focused on high quality temporary recruitment. short and long term vacancies. workerbee recruitment ethical trading.,workerbeerecruit.co.uk,CT20 1AE,Business Support Services,Business Support Services: Employment and Recruitment Services,,0,,0
08903847,EXEMPLIA GROUP LTD,28,5264617,0.243,0.243,,Small,02/20/2014 00:00:00,"Innovative solutions for those hard-to-fill specialist, technical, and mid-level roles where our headhunting expertise is invaluable but costs need to be in proportion to the salary level.",exempliagroup.co.uk,WA14 4DF,Business Support Services,Business Support Services: Employment and Recruitment Services,,0,,1
09436224,300 NORTH CONSULTING LTD,26,713390,0.267,0.267,,Small,02/12/2015 00:00:00,"Delivering permanent, temporary and interim solutions to the uk facilities management, mechanical and electrical and construction sectors",300northrecruit.co.uk,LS6 3HG,Business Support Services,Business Support Services: Employment and Recruitment Services,,0,,1
11077904,THE NORLAND FOUNDATION,90,5740698,0.0175,0.057,-0.022,Medium,11/22/2017 00:00:00,"Award-winning early childhood training. top uk university for enhanced graduate outcomes (whatuni, 2021). guaranteed employment opportunities working with children and families as a norland nanny.",norland.ac.uk,BA1 6AE,Research and Consulting - Physical Sciences and Engineering,Research and Consulting - Physical Sciences and Engineering: Physical Sciences Research,,0,,0
09445892,THE STAFFING NETWORK LIMITED,65,1799757,0.423,0.423,,Medium,02/18/2015 00:00:00,"Great teams need great people. we help you find them.​ the staffing network is an independent recruitment business supplying a wide range of recruitment and staff management services to a regular client base across the uk. call us: 03306 062636 latest jobs see all jobs see all jobs about us since 2015, our main objective […]",staff-network.co.uk,B71 3HP,Business Support Services,Business Support Services: Employment and Recruitment Services,,0,,0
08073225,HAPPY BUILDING LONDON LIMITED,14,1478659,0.157,0.157,,Small,05/17/2012 00:00:00,"Looking for an architect in sutton or cheam? happy building has a team of architects working in sutton, surrey and throughout london. specialising in loft conversions, extensions, refurbishments and bathroom renovations, we help turn dreams and visions into reality",happybuilding.co.uk,SM3 8SW,Research and Consulting - Physical Sciences and Engineering,Research and Consulting - Physical Sciences and Engineering: Achitectural Consulting,,0,,0
11773958,LMRE LIMITED,82,2283768,0.452,0.452,,Medium,01/17/2019 00:00:00,Lmre is a specialist global proptech recruitment consultancy that is 100% aligned to the proptech market.,lmre.tech,HA1 1UD,Business Support Services,Business Support Services: Employment and Recruitment Services,4800,0,,1
13270489,BEST TIME CLEANING SERVICES LIMITED,31,498001,0.202,0.202,,Small,03/16/2021 00:00:00,"Unbeaten commercial cleaning services professionals, bespoke packages to businesses across rugby and surrounding areas. get a quoute now!",www.best-timecleaning.co.uk,CV21 3PY,Business Support Services,Business Support Services: Landscaping and Cleaning Services,,0,,1
07474972,ALLEGIANT FINANCE SERVICES LTD,72,3373433,0.374,0.374,,Medium,12/21/2010 00:00:00,"The uk doorstep loan claims specialists. claim compensation & refunds against lenders like provident personal credit. £thousands owed. no cash, no fee.",allegiant.co.uk,WA3 6AE,Legal Services,Legal Services: Consumer or Trading issues,,0,,0
SC664050,GIBSON KERR LIMITED,42,2443298,0.204,0.204,,Small,06/12/2020 00:00:00,We're a friendly law firm focused on family law and divorce as well as personal and property law with offices in edinburgh and glasgow.,gibsonkerr.co.uk,EH3 7TH,Legal Services,"Legal Services: Wills, trusts, probate and estate administration, Legal Services: Family, Legal Services: Divorce",,0,,1
07973346,GKH RECRUITMENT LIMITED,115,9335995,1.071,1.071,,Medium,03/02/2012 00:00:00,We recruit drivers for the logistics industry. we are a specialist transport and logistics recruitment company offering temporary and permanent driving positions. gkh recruitment provide fully qualified and thoroughly vetted personnel to fulfil all your temporary staffing needs to help maximise ...,gkhrecruitment.co.uk,WS13 7AU,Business Support Services,Business Support Services: Employment and Recruitment Services,,0,,1
05807132,GREENER LANDSCAPES LTD,50,4403100,0.995,0.995,,Medium,05/05/2006 00:00:00,At greener landscapes we work with individual clients & leading garden designers to ensure you maximise your garden space to its full potential.,greenerlandscapes.co.uk,SO21 1JH,Business Support Services,Business Support Services: Landscaping and Cleaning Services,,0,,1
11429586,PROTOCOL HOLDINGS LIMITED,94,17614434,0.0395,0.06,0.019,Medium,06/22/2018 00:00:00,"Protocol is a leading education, skills, training and employability recruitment agency - with the best choice of jobs and candidates in the sector!",protocol.co.uk,NG2 7QW,Business Support Services,Business Support Services: Employment and Recruitment Services,,0,,0
05611845,ELITE SUPPORT SERVICES (LONDON) LTD.,56,4211452,0.23,0.23,,Medium,11/03/2005 00:00:00,"Proudly supporting london businesses with commercial cleaning, facilities management and workplace protection since 2005.",elitess.co.uk,E14 9SZ,Business Support Services,Business Support Services: Landscaping and Cleaning Services,,0,,0
04398573,STEPHEN TAYLOR ARCHITECTS LIMITED,11,390322,0.065,0.065,,Small,03/19/2002 00:00:00,,stephentaylorarchitects.co.uk,HA8 8JE,"Digital Creative Industries, Research and Consulting - Physical Sciences and Engineering","Digital Creative Industries: Architecture, Research and Consulting - Physical Sciences and Engineering: Architectural Research",,0,,0
12046107,OMER & COMPANY ACCOUNTANTS LTD,44,1227654,0.564,0.564,,Small,06/12/2019 00:00:00,"From bookkeeping to payroll, our comprehensive accounting services provide the expert support you need so that you can focus on running your business.",omeraccountants.co.uk,BR7 5AN,Legal Services,Legal Services: Business Structure and Regulation Advice,,0,,1
08327834,THE VITAL ELEMENT (UK) LTD,42,1853978,1.42,1.42,,Small,12/12/2012 00:00:00,"Vital facilities solutions provide high quality grounds maintenance, landscaping, cleaning, window cleaning, caretaking, estates and property maintenance across the north of england to organisations which include schools, academies, social housing, commercial landlords, land and property management organisations.",thevitalelement.co.uk,BD19 3TT,Business Support Services,Business Support Services: Landscaping and Cleaning Services,,0,,0
07826535,SKS CLEANING SOLUTIONS LTD,23,369150,0.287,0.287,,Small,10/27/2011 00:00:00,"Sks cleaning & facilities management facilities management sks cleaning - facilities management provides contract cleaning,",skscleaning.com,RH6 7HT,Business Support Services,Business Support Services: Landscaping and Cleaning Services,,0,,0
06085567,PB RECRUITMENT SOLUTIONS LIMITED,128,4458701,0.247,0.247,,Medium,02/06/2007 00:00:00,,pbrecruit.co.uk,NG34 0AA,Business Support Services,Business Support Services: Employment and Recruitment Services,,0,,0
OC383616,IGD REALISATIONS LLP,1152,118177293,0.2645,0.327,0.202,Large,03/21/2013 00:00:00,Delivering the highest quality legal advice,alen-buckley.co.uk,E1 8QN,Legal Services,"Legal Services: Wills, trusts, probate and estate administration",,0,,0
12501036,CURVE GROUP TOPCO LIMITED,91,15170329,0.1515,0.061,0.242,Medium,03/05/2020 00:00:00,Hr and recruitment outsource and consultancy solutions which are configurable and will save your business money and time.,thecurvegroup.co.uk,NN13 5LH,Business Support Services,Business Support Services: Employment and Recruitment Services,,0,,1
09426571,RAFTERS CLEAN LTD,45,3385575,0.448,0.448,,Small,02/06/2015 00:00:00,"Specialising in professional commercial cleaning and office cleaning services. we make offices look, smell and feel beautiful in norwich and across norfolk.",rafterscleaning.co.uk,NR7 0HR,Business Support Services,Business Support Services: Landscaping and Cleaning Services,,0,,0
05418135,MEDPACE UK LIMITED,596,63611654,0.243,0.218,0.268,Large,04/07/2005 00:00:00,Medpace is a clinical research organization (cro) conducting global clinical research for the development of drugs and medical devices. read on.,medpace.com,EC4V 3BJ,"Biopharmaceutical, Sensors, Life Sciences, Pharma, Electronics Manufacturing, Research and Consulting - Physical Sciences and Engineering, Omics","Biopharmaceutical: Advanced Therapy Medicinal Products (ATMPs), Sensors: Medical, Life Sciences: Biology and Biotech, Life Sciences: Research, Life Sciences: Life Sciences Manufacturing, Pharma: Pharma and BioPharma, Pharma: Research and Data Analytics, Electronics Manufacturing: Electromedical technologies, Research and Consulting - Physical Sciences and Engineering: Physical Sciences Consulting, Research and Consulting - Physical Sciences and Engineering: Physical Sciences Research, Omics: Metabolomics, Omics: Transcriptomics",,0,,0
10212566,SIMPLER LAW LIMITED,105,8631617,0.654,0.654,,Medium,06/03/2016 00:00:00,"Specialist estate planning service from simpler law and their award-winning legal services team. everyone is unique, and we will write your estate planning documents bespoke to suit your individual needs. ensuring we offer the very best levels of protection. get your bespoke will written today.",simplerlaw.co.uk,LN6 3JY,Legal Services,"Legal Services: Wills, trusts, probate and estate administration, Legal Services: Business Structure and Regulation Advice",,0,,0
SC616119,NEXUS RESOURCE SOLUTIONS LTD.,155,4305125,0.86,0.86,,Medium,12/13/2018 00:00:00,"Nexus resource solutions is a newly formed recruitment business covering scotland and the uk. we work with a number of leading sme’s and multinational organisations specialising in the placement of temporary and permanent workers within engineering & technical, manufacturing, machining and fabrication, construction professional, and m&e markets.",nexusresourcesolutions.co.uk,TD5 7AL,Business Support Services,Business Support Services: Employment and Recruitment Services,,0,,0
08452300,ASPREY MEDICAL SERVICES LTD,28,2268921,0.365,0.365,,Small,03/19/2013 00:00:00,"Pharmaceutical jobs & recruitment, medical jobs & recruitment from asprey medical services",aspreymedical.com,CM12 0BZ,"Business Support Services, Research and Consulting - Physical Sciences and Engineering","Business Support Services: Employment and Recruitment Services, Research and Consulting - Physical Sciences and Engineering: Physical Sciences Consulting",,0,,0
08442590,EX MILITARY RECRUITMENT LTD,5,405913,,,,Micro,03/13/2013 00:00:00,"Ex military recruitment and ex forces jobs for ex army, navy, air force and marines",ex-mil.co.uk,N2 8EY,Business Support Services,Business Support Services: Employment and Recruitment Services,,0,,0
05915124,PROPERTY MANAGEMENT RECRUITMENT LIMITED,32,1154861,-0.227,-0.227,,Small,08/24/2006 00:00:00,,pmr.uk.com,B15 3BH,Business Support Services,Business Support Services: Employment and Recruitment Services,,0,,0
10316931,HOOP RECRUITMENT LTD,45,1236543,0.484,0.484,,Small,08/08/2016 00:00:00,,hooprecruitment.co.uk,CF24 3DL,Business Support Services,Business Support Services: Employment and Recruitment Services,,0,,0
09853113,OHE CONSULTING LIMITED,40,4411013,0.181,0.118,0.244,Small,11/02/2015 00:00:00,The office of health economics conducts research and provides consultancy services on health economics and related policy issues that affect health care and the life sciences industries.,ohe.org,SE1 2HB,Research and Consulting - Physical Sciences and Engineering,Research and Consulting - Physical Sciences and Engineering: Physical Sciences Research,,0,,0
07416642,LEXISNEXIS RISK SOLUTIONS UK LIMITED,319,122235282,0.23800000000000002,-0.045,0.521,Large,10/22/2010 00:00:00,"Medications, prescriptions and more delivered to your door from uk-based, registered online pharmacy. medication from local uk online pharmacy.",rightdose.co.uk,CF11 0SN,Legal Services,Legal Services: Employment,116522,0,,0
10675887,LINKS RECRUITMENT GROUP LTD,40,3218830,0.408,0.408,,Small,03/17/2017 00:00:00,Links recruitment group is a national recruitment specialist providing people power for businesses throughout the uk.,linksrecruitment.co.uk,CF23 8RP,Business Support Services,Business Support Services: Employment and Recruitment Services,,0,,1
10955876,A APPROVED CLEANING SERVICES LTD,100,1591718,0.212,0.212,,Medium,09/11/2017 00:00:00,"South wales based approved cleaning services proved a vast array of services ; contract cleaning, pre let / student accommodation cleaning, builders cleans, kitchen cleaning / oven cleaning, pressure washing / high level / soft washing, high level dust extraction specialists, carpet cleaning, window cleaning",approvedcleaningservices.co.uk,CF83 3FE,Business Support Services,Business Support Services: Landscaping and Cleaning Services,,0,,1
11985355,SMYTH & CO LUXURY CONSULTANTS LTD,41,1494473,0.519,0.519,,Small,05/08/2019 00:00:00,Smyth & co offer an unrivaled exclusive hospitality and not for profit recruitment and consultancy to the world's most prestigious companies.,smythco.co.uk,SE1 0HS,Business Support Services,Business Support Services: Employment and Recruitment Services,,0,,0
10345668,TAILOR MADE MEDIA LIMITED,23,1070126,0.202,0.202,,Small,08/25/2016 00:00:00,"A full service digital marketing company, offering branding, web design, digital marketing, social media marketing & lead generation.",tailormademedia.co.uk,BB11 5TT,"Business Support Services, Digital Creative Industries, Agency Market","Business Support Services: Office Support Services, Digital Creative Industries: Advertising, Agency Market: Branding",,0,,0
06900006,RIGHT GUARD SECURITY UK LIMITED,46,1343689,0.336,0.336,,Small,05/08/2009 00:00:00,"Established since 1990, right guard security is a highly recognised, sia approved contractor for a variety of modern security services. crowd management & event security, traffic management, licensed trade door supervisors, healthcare security services, close protection officers and much more. contact us to learn more.",rightguard.co.uk,CT1 3RA,Business Support Services,Business Support Services: Security Services,,0,,0
10308584,KERIA LTD,104,1653671,0.504,0.504,,Medium,08/02/2016 00:00:00,"Sparkle cleaning provide high-quality, professional cleaning services in the south west. we clean for the hospitality, corporate, education sectors and more.",sparklecleanup.com,BS30 8XT,Business Support Services,Business Support Services: Landscaping and Cleaning Services,,0,,0
11132152,SECUREX GROUP LTD,180,5211768,2.795,2.795,,Medium,01/03/2018 00:00:00,Securex is the leading regional security provider for technology-driven security solutions across east africa. explore more...,securexafrica.com,NR2 1AD,Business Support Services,Business Support Services: Security Services,,0,,0
07533275,CROWNS RECRUITMENT LIMITED,284,0,0.429,0.429,,Large,02/17/2011 00:00:00,Staffing solutions for the dental profession. crowns have an outstanding reputation for delivering positive results for our clients and candidates.,crownsrecruitment.co.uk,LS22 7DN,Business Support Services,Business Support Services: Employment and Recruitment Services,,0,,0
04177844,PROFILES PERSONNEL (FARNHAM) LIMITED,625,14421531,1.711,1.711,,Large,03/12/2001 00:00:00,"We are a leading recruitment agency for commercial, event, hospitality & industrial roles in farnham, farnborough, camberley, surrey & london.",profiles-personnel.com,GU9 7LW,Business Support Services,Business Support Services: Employment and Recruitment Services,,0,,1
08699856,JAMES AND PARTNERS LIMITED,20,1518446,0.246,0.246,,Small,09/20/2013 00:00:00,"Genum property recruitment offers a different kind of recruitment service, we are all about a personal and bespoke experience. we truly believe that every candidate can find a career and not just a job.",genum.co.uk,SW6 4LZ,Business Support Services,Business Support Services: Employment and Recruitment Services,,0,,0
11833580,FOUR SEASONS FUTURE PLANNING LTD,22,811981,0.291,0.291,,Small,02/19/2019 00:00:00,"Our supportive team will help guide you through the different options you have when considering a funeral plan, will, trust or lasting power of attorney in the comfort of your own home, so you can make an informed choice that is right for you and your loved ones. four seasons future planning.",fourseasonsplans.com,NG31 7EU,Legal Services,"Legal Services: Wills, trusts, probate and estate administration",,0,,0
